filename, n, cpu_time_used
1980.node, 1980, 0.016547
1981.node, 1981, 0.016853
1982.node, 1982, 0.017018
1983.node, 1983, 0.016589
1984.node, 1984, 0.017416
1985.node, 1985, 0.016878
1986.node, 1986, 0.017332
1987.node, 1987, 0.017431
1988.node, 1988, 0.016881
1989.node, 1989, 0.017638
1990.node, 1990, 0.017331
1991.node, 1991, 0.017304
1992.node, 1992, 0.017159
1993.node, 1993, 0.01687
1994.node, 1994, 0.016935
1995.node, 1995, 0.017282
1996.node, 1996, 0.017922
1997.node, 1997, 0.017533
1998.node, 1998, 0.017324
1999.node, 1999, 0.017072
2000.node, 2000, 0.016906
2001.node, 2001, 0.017115
2002.node, 2002, 0.016895
2003.node, 2003, 0.017501
2004.node, 2004, 0.017309
2005.node, 2005, 0.018011
2006.node, 2006, 0.016984
2007.node, 2007, 0.016893
2008.node, 2008, 0.017314
2009.node, 2009, 0.017202
2010.node, 2010, 0.018923
2011.node, 2011, 0.018407
2012.node, 2012, 0.018189
2013.node, 2013, 0.017537
2014.node, 2014, 0.017398
2015.node, 2015, 0.017
2016.node, 2016, 0.017986
2017.node, 2017, 0.01895
2018.node, 2018, 0.01777
2019.node, 2019, 0.018251
2020.node, 2020, 0.017733
2021.node, 2021, 0.01764
2022.node, 2022, 0.017514
2023.node, 2023, 0.017523
2024.node, 2024, 0.01715
2025.node, 2025, 0.017806
2026.node, 2026, 0.017264
2027.node, 2027, 0.018036
2028.node, 2028, 0.018065
2029.node, 2029, 0.01767
2030.node, 2030, 0.018099
2031.node, 2031, 0.017341
2032.node, 2032, 0.017725
2033.node, 2033, 0.017457
2034.node, 2034, 0.018218
2035.node, 2035, 0.017648
2036.node, 2036, 0.017601
2037.node, 2037, 0.017718
2038.node, 2038, 0.017546
2039.node, 2039, 0.018348
2040.node, 2040, 0.018069
2041.node, 2041, 0.017959
2042.node, 2042, 0.017519
2043.node, 2043, 0.018339
2044.node, 2044, 0.017854
2045.node, 2045, 0.017742
2046.node, 2046, 0.017961
2047.node, 2047, 0.018103
2048.node, 2048, 0.017314
2049.node, 2049, 0.018252
2050.node, 2050, 0.017893
2051.node, 2051, 0.018949
2052.node, 2052, 0.018882
2053.node, 2053, 0.017876
2054.node, 2054, 0.018504
2055.node, 2055, 0.01868
2056.node, 2056, 0.019564
2057.node, 2057, 0.019484
2058.node, 2058, 0.019228
2059.node, 2059, 0.019657
2060.node, 2060, 0.018287
2061.node, 2061, 0.018508
2062.node, 2062, 0.017984
2063.node, 2063, 0.019542
2064.node, 2064, 0.018595
2065.node, 2065, 0.018331
2066.node, 2066, 0.018599
2067.node, 2067, 0.018728
2068.node, 2068, 0.018505
2069.node, 2069, 0.019464
2070.node, 2070, 0.019769
2071.node, 2071, 0.018769
2072.node, 2072, 0.018152
2073.node, 2073, 0.018669
2074.node, 2074, 0.018621
2075.node, 2075, 0.019071
2076.node, 2076, 0.019023
2077.node, 2077, 0.019316
2078.node, 2078, 0.018599
2079.node, 2079, 0.018874
2080.node, 2080, 0.018313
2081.node, 2081, 0.018711
2082.node, 2082, 0.018481
2083.node, 2083, 0.018668
2084.node, 2084, 0.019202
2085.node, 2085, 0.01931
2086.node, 2086, 0.018881
2087.node, 2087, 0.01905
2088.node, 2088, 0.018467
2089.node, 2089, 0.019192
2090.node, 2090, 0.01827
2091.node, 2091, 0.018951
2092.node, 2092, 0.019417
2093.node, 2093, 0.019286
2094.node, 2094, 0.018867
2095.node, 2095, 0.019349
2096.node, 2096, 0.018895
2097.node, 2097, 0.018752
2098.node, 2098, 0.018559
2099.node, 2099, 0.019727
2100.node, 2100, 0.01893
2101.node, 2101, 0.019509
2102.node, 2102, 0.018974
2103.node, 2103, 0.019347
2104.node, 2104, 0.018714
2105.node, 2105, 0.019132
2106.node, 2106, 0.018898
2107.node, 2107, 0.019117
2108.node, 2108, 0.018847
2109.node, 2109, 0.019763
2110.node, 2110, 0.019141
2111.node, 2111, 0.01989
2112.node, 2112, 0.019605
2113.node, 2113, 0.019606
2114.node, 2114, 0.019077
2115.node, 2115, 0.019376
2116.node, 2116, 0.019933
2117.node, 2117, 0.019683
2118.node, 2118, 0.020089
2119.node, 2119, 0.019741
2120.node, 2120, 0.019746
2121.node, 2121, 0.021685
2122.node, 2122, 0.019327
2123.node, 2123, 0.019932
2124.node, 2124, 0.019438
2125.node, 2125, 0.019514
2126.node, 2126, 0.019805
2127.node, 2127, 0.019732
2128.node, 2128, 0.019092
2129.node, 2129, 0.020243
2130.node, 2130, 0.019285
2131.node, 2131, 0.019945
2132.node, 2132, 0.020759
2133.node, 2133, 0.019609
2134.node, 2134, 0.019681
2135.node, 2135, 0.020128
2136.node, 2136, 0.02039
2137.node, 2137, 0.019962
2138.node, 2138, 0.019781
2139.node, 2139, 0.020208
2140.node, 2140, 0.019438
2141.node, 2141, 0.019779
2142.node, 2142, 0.019508
2143.node, 2143, 0.0199
2144.node, 2144, 0.019522
2145.node, 2145, 0.020374
2146.node, 2146, 0.019654
2147.node, 2147, 0.01981
2148.node, 2148, 0.019481
2149.node, 2149, 0.020699
2150.node, 2150, 0.019643
2151.node, 2151, 0.021449
2152.node, 2152, 0.020068
2153.node, 2153, 0.020273
2154.node, 2154, 0.019653
2155.node, 2155, 0.02034
2156.node, 2156, 0.020511
2157.node, 2157, 0.020399
2158.node, 2158, 0.020867
2159.node, 2159, 0.019924
2160.node, 2160, 0.020196
2161.node, 2161, 0.0213
2162.node, 2162, 0.022041
2163.node, 2163, 0.02103
2164.node, 2164, 0.020963
2165.node, 2165, 0.020564
2166.node, 2166, 0.019912
2167.node, 2167, 0.020803
2168.node, 2168, 0.020457
2169.node, 2169, 0.020976
2170.node, 2170, 0.02015
2171.node, 2171, 0.020642
2172.node, 2172, 0.019933
2173.node, 2173, 0.020812
2174.node, 2174, 0.020503
2175.node, 2175, 0.020979
2176.node, 2176, 0.021125
2177.node, 2177, 0.021218
2178.node, 2178, 0.020206
2179.node, 2179, 0.020611
2180.node, 2180, 0.020789
2181.node, 2181, 0.021291
2182.node, 2182, 0.020229
2183.node, 2183, 0.020621
2184.node, 2184, 0.020987
2185.node, 2185, 0.021015
2186.node, 2186, 0.020544
2187.node, 2187, 0.021226
2188.node, 2188, 0.020562
2189.node, 2189, 0.02091
2190.node, 2190, 0.020675
2191.node, 2191, 0.020862
2192.node, 2192, 0.021603
2193.node, 2193, 0.021827
2194.node, 2194, 0.020847
2195.node, 2195, 0.020794
2196.node, 2196, 0.020393
2197.node, 2197, 0.021199
2198.node, 2198, 0.020827
2199.node, 2199, 0.021725
2200.node, 2200, 0.021005
2201.node, 2201, 0.02097
2202.node, 2202, 0.020745
2203.node, 2203, 0.021575
2204.node, 2204, 0.021051
2205.node, 2205, 0.020908
2206.node, 2206, 0.022342
2207.node, 2207, 0.021796
2208.node, 2208, 0.020898
2209.node, 2209, 0.022511
2210.node, 2210, 0.021291
2211.node, 2211, 0.021526
2212.node, 2212, 0.020347
2213.node, 2213, 0.021321
2214.node, 2214, 0.021711
2215.node, 2215, 0.021159
2216.node, 2216, 0.021057
2217.node, 2217, 0.021821
2218.node, 2218, 0.020578
2219.node, 2219, 0.021913
2220.node, 2220, 0.0212
2221.node, 2221, 0.021563
2222.node, 2222, 0.020994
2223.node, 2223, 0.021622
2224.node, 2224, 0.022202
2225.node, 2225, 0.021882
2226.node, 2226, 0.021018
2227.node, 2227, 0.021951
2228.node, 2228, 0.021319
2229.node, 2229, 0.022199
2230.node, 2230, 0.021595
2231.node, 2231, 0.02135
2232.node, 2232, 0.021248
2233.node, 2233, 0.021618
2234.node, 2234, 0.022576
2235.node, 2235, 0.02218
2236.node, 2236, 0.021218
2237.node, 2237, 0.021883
2238.node, 2238, 0.021064
2239.node, 2239, 0.0223
2240.node, 2240, 0.021547
2241.node, 2241, 0.021765
2242.node, 2242, 0.021472
2243.node, 2243, 0.022083
2244.node, 2244, 0.022964
2245.node, 2245, 0.022011
2246.node, 2246, 0.022588
2247.node, 2247, 0.022482
2248.node, 2248, 0.021186
2249.node, 2249, 0.022746
2250.node, 2250, 0.021881
2251.node, 2251, 0.022864
2252.node, 2252, 0.02357
2253.node, 2253, 0.023076
2254.node, 2254, 0.02181
2255.node, 2255, 0.021869
2256.node, 2256, 0.021234
2257.node, 2257, 0.022333
2258.node, 2258, 0.022445
2259.node, 2259, 0.02183
2260.node, 2260, 0.022132
2261.node, 2261, 0.022759
2262.node, 2262, 0.022194
2263.node, 2263, 0.022951
2264.node, 2264, 0.022024
2265.node, 2265, 0.022794
2266.node, 2266, 0.021499
2267.node, 2267, 0.0229
2268.node, 2268, 0.021834
2269.node, 2269, 0.022441
2270.node, 2270, 0.021619
2271.node, 2271, 0.022919
2272.node, 2272, 0.022274
2273.node, 2273, 0.022464
2274.node, 2274, 0.021963
2275.node, 2275, 0.022497
2276.node, 2276, 0.023086
2277.node, 2277, 0.022621
2278.node, 2278, 0.022198
2279.node, 2279, 0.02262
2280.node, 2280, 0.022693
2281.node, 2281, 0.023078
2282.node, 2282, 0.022213
2283.node, 2283, 0.022987
2284.node, 2284, 0.021833
2285.node, 2285, 0.023442
2286.node, 2286, 0.022058
2287.node, 2287, 0.023476
2288.node, 2288, 0.022433
2289.node, 2289, 0.023533
2290.node, 2290, 0.023224
2291.node, 2291, 0.02438
2292.node, 2292, 0.022332
2293.node, 2293, 0.023624
2294.node, 2294, 0.023428
2295.node, 2295, 0.025027
2296.node, 2296, 0.022412
2297.node, 2297, 0.024072
2298.node, 2298, 0.022637
2299.node, 2299, 0.023181
2300.node, 2300, 0.02277
2301.node, 2301, 0.023699
2302.node, 2302, 0.022332
2303.node, 2303, 0.023026
2304.node, 2304, 0.022457
2305.node, 2305, 0.02367
2306.node, 2306, 0.022548
2307.node, 2307, 0.023623
2308.node, 2308, 0.021996
2309.node, 2309, 0.024073
2310.node, 2310, 0.022721
2311.node, 2311, 0.023465
2312.node, 2312, 0.022548
2313.node, 2313, 0.024044
2314.node, 2314, 0.022785
2315.node, 2315, 0.023872
2316.node, 2316, 0.02362
2317.node, 2317, 0.023873
2318.node, 2318, 0.023305
2319.node, 2319, 0.023442
2320.node, 2320, 0.022465
2321.node, 2321, 0.024547
2322.node, 2322, 0.02389
2323.node, 2323, 0.023961
2324.node, 2324, 0.022628
2325.node, 2325, 0.024228
2326.node, 2326, 0.023121
2327.node, 2327, 0.024255
2328.node, 2328, 0.02266
2329.node, 2329, 0.024721
2330.node, 2330, 0.023781
2331.node, 2331, 0.024783
2332.node, 2332, 0.025142
2333.node, 2333, 0.023683
2334.node, 2334, 0.024126
2335.node, 2335, 0.023576
2336.node, 2336, 0.023566
2337.node, 2337, 0.023539
2338.node, 2338, 0.024479
2339.node, 2339, 0.02428
2340.node, 2340, 0.024159
2341.node, 2341, 0.024965
2342.node, 2342, 0.023582
2343.node, 2343, 0.024649
2344.node, 2344, 0.023112
2345.node, 2345, 0.02397
2346.node, 2346, 0.023237
2347.node, 2347, 0.024803
2348.node, 2348, 0.023826
2349.node, 2349, 0.024478
2350.node, 2350, 0.023811
2351.node, 2351, 0.024082
2352.node, 2352, 0.023755
2353.node, 2353, 0.02434
2354.node, 2354, 0.025261
2355.node, 2355, 0.023788
2356.node, 2356, 0.023604
2357.node, 2357, 0.025323
2358.node, 2358, 0.023983
2359.node, 2359, 0.024497
2360.node, 2360, 0.024304
2361.node, 2361, 0.025305
2362.node, 2362, 0.024342
2363.node, 2363, 0.025812
2364.node, 2364, 0.024554
2365.node, 2365, 0.024913
2366.node, 2366, 0.024487
2367.node, 2367, 0.025089
2368.node, 2368, 0.024928
2369.node, 2369, 0.02521
2370.node, 2370, 0.024476
2371.node, 2371, 0.025635
2372.node, 2372, 0.025
2373.node, 2373, 0.025239
2374.node, 2374, 0.024979
2375.node, 2375, 0.024704
2376.node, 2376, 0.025189
2377.node, 2377, 0.024956
2378.node, 2378, 0.024539
2379.node, 2379, 0.025571
2380.node, 2380, 0.024673
2381.node, 2381, 0.025651
2382.node, 2382, 0.024747
2383.node, 2383, 0.025126
2384.node, 2384, 0.025419
2385.node, 2385, 0.024989
2386.node, 2386, 0.02542
2387.node, 2387, 0.025617
2388.node, 2388, 0.024729
2389.node, 2389, 0.025934
2390.node, 2390, 0.02514
2391.node, 2391, 0.025113
2392.node, 2392, 0.024874
2393.node, 2393, 0.025014
2394.node, 2394, 0.025664
2395.node, 2395, 0.02598
2396.node, 2396, 0.025543
2397.node, 2397, 0.025931
2398.node, 2398, 0.024801
2399.node, 2399, 0.025281
2400.node, 2400, 0.02483
2401.node, 2401, 0.025277
2402.node, 2402, 0.024618
2403.node, 2403, 0.026719
2404.node, 2404, 0.025131
2405.node, 2405, 0.027035
2406.node, 2406, 0.02591
2407.node, 2407, 0.027495
2408.node, 2408, 0.025053
2409.node, 2409, 0.026693
2410.node, 2410, 0.025343
2411.node, 2411, 0.02593
2412.node, 2412, 0.024541
2413.node, 2413, 0.025778
2414.node, 2414, 0.024892
2415.node, 2415, 0.027802
2416.node, 2416, 0.025111
2417.node, 2417, 0.025456
2418.node, 2418, 0.025305
2419.node, 2419, 0.025388
2420.node, 2420, 0.025127
2421.node, 2421, 0.027013
2422.node, 2422, 0.02537
2423.node, 2423, 0.025694
2424.node, 2424, 0.02529
2425.node, 2425, 0.025456
2426.node, 2426, 0.025377
2427.node, 2427, 0.026046
2428.node, 2428, 0.025738
2429.node, 2429, 0.025763
2430.node, 2430, 0.024832
2431.node, 2431, 0.026667
2432.node, 2432, 0.025182
2433.node, 2433, 0.026589
2434.node, 2434, 0.025655
2435.node, 2435, 0.025817
2436.node, 2436, 0.025348
2437.node, 2437, 0.026136
2438.node, 2438, 0.025917
2439.node, 2439, 0.026439
2440.node, 2440, 0.026236
2441.node, 2441, 0.027051
2442.node, 2442, 0.027171
2443.node, 2443, 0.027415
2444.node, 2444, 0.026065
2445.node, 2445, 0.028225
2446.node, 2446, 0.026354
2447.node, 2447, 0.026347
2448.node, 2448, 0.02573
2449.node, 2449, 0.026694
2450.node, 2450, 0.025594
2451.node, 2451, 0.026468
2452.node, 2452, 0.025557
2453.node, 2453, 0.026362
2454.node, 2454, 0.026003
2455.node, 2455, 0.026273
2456.node, 2456, 0.025653
2457.node, 2457, 0.026847
2458.node, 2458, 0.02627
2459.node, 2459, 0.026898
2460.node, 2460, 0.025864
2461.node, 2461, 0.026912
2462.node, 2462, 0.026193
2463.node, 2463, 0.026193
2464.node, 2464, 0.025945
2465.node, 2465, 0.027291
2466.node, 2466, 0.025694
2467.node, 2467, 0.026475
2468.node, 2468, 0.026905
2469.node, 2469, 0.026805
2470.node, 2470, 0.026006
2471.node, 2471, 0.027711
2472.node, 2472, 0.026627
2473.node, 2473, 0.026702
2474.node, 2474, 0.026699
2475.node, 2475, 0.02712
2476.node, 2476, 0.026704
2477.node, 2477, 0.027363
2478.node, 2478, 0.027199
2479.node, 2479, 0.028942
2480.node, 2480, 0.02664
2481.node, 2481, 0.029661
2482.node, 2482, 0.02673
2483.node, 2483, 0.027201
2484.node, 2484, 0.026633
2485.node, 2485, 0.026918
2486.node, 2486, 0.02618
2487.node, 2487, 0.02797
2488.node, 2488, 0.02646
2489.node, 2489, 0.027318
2490.node, 2490, 0.026707
2491.node, 2491, 0.027333
2492.node, 2492, 0.02661
2493.node, 2493, 0.027435
2494.node, 2494, 0.02658
2495.node, 2495, 0.028837
2496.node, 2496, 0.027372
2497.node, 2497, 0.027514
2498.node, 2498, 0.026703
2499.node, 2499, 0.02738
2500.node, 2500, 0.027441
2501.node, 2501, 0.027617
2502.node, 2502, 0.026255
2503.node, 2503, 0.027532
2504.node, 2504, 0.027307
2505.node, 2505, 0.028006
2506.node, 2506, 0.026767
2507.node, 2507, 0.028033
2508.node, 2508, 0.027645
2509.node, 2509, 0.028352
2510.node, 2510, 0.026612
2511.node, 2511, 0.029094
2512.node, 2512, 0.028451
2513.node, 2513, 0.028983
2514.node, 2514, 0.027731
2515.node, 2515, 0.027918
2516.node, 2516, 0.027111
2517.node, 2517, 0.028361
2518.node, 2518, 0.027761
2519.node, 2519, 0.028792
2520.node, 2520, 0.027087
2521.node, 2521, 0.028345
2522.node, 2522, 0.027457
2523.node, 2523, 0.027893
2524.node, 2524, 0.027865
2525.node, 2525, 0.028366
2526.node, 2526, 0.027224
2527.node, 2527, 0.028191
2528.node, 2528, 0.027378
2529.node, 2529, 0.028673
2530.node, 2530, 0.028672
2531.node, 2531, 0.028983
2532.node, 2532, 0.02738
2533.node, 2533, 0.028503
2534.node, 2534, 0.027786
2535.node, 2535, 0.028147
2536.node, 2536, 0.027739
2537.node, 2537, 0.028304
2538.node, 2538, 0.028084
2539.node, 2539, 0.028139
2540.node, 2540, 0.027395
2541.node, 2541, 0.028957
2542.node, 2542, 0.028551
2543.node, 2543, 0.028976
2544.node, 2544, 0.028296
2545.node, 2545, 0.031264
2546.node, 2546, 0.028134
2547.node, 2547, 0.02858
2548.node, 2548, 0.027722
2549.node, 2549, 0.02889
2550.node, 2550, 0.027861
2551.node, 2551, 0.029669
2552.node, 2552, 0.029772
2553.node, 2553, 0.029954
2554.node, 2554, 0.028225
2555.node, 2555, 0.029663
2556.node, 2556, 0.028388
2557.node, 2557, 0.029824
2558.node, 2558, 0.028761
2559.node, 2559, 0.028757
2560.node, 2560, 0.027893
2561.node, 2561, 0.029099
2562.node, 2562, 0.028103
2563.node, 2563, 0.029177
2564.node, 2564, 0.028672
2565.node, 2565, 0.029333
2566.node, 2566, 0.027969
2567.node, 2567, 0.029315
2568.node, 2568, 0.028365
2569.node, 2569, 0.029273
2570.node, 2570, 0.028871
2571.node, 2571, 0.030071
2572.node, 2572, 0.028561
2573.node, 2573, 0.029203
2574.node, 2574, 0.032503
2575.node, 2575, 0.029224
2576.node, 2576, 0.030093
2577.node, 2577, 0.029248
2578.node, 2578, 0.030911
2579.node, 2579, 0.029327
2580.node, 2580, 0.029374
2581.node, 2581, 0.028476
2582.node, 2582, 0.030877
2583.node, 2583, 0.028101
2584.node, 2584, 0.029883
2585.node, 2585, 0.029154
2586.node, 2586, 0.030593
2587.node, 2587, 0.029133
2588.node, 2588, 0.02961
2589.node, 2589, 0.028961
2590.node, 2590, 0.029778
2591.node, 2591, 0.029247
2592.node, 2592, 0.02995
2593.node, 2593, 0.028755
2594.node, 2594, 0.030371
2595.node, 2595, 0.029731
2596.node, 2596, 0.029822
2597.node, 2597, 0.028739
2598.node, 2598, 0.030336
2599.node, 2599, 0.029607
2600.node, 2600, 0.031077
2601.node, 2601, 0.029701
2602.node, 2602, 0.029955
2603.node, 2603, 0.030105
2604.node, 2604, 0.030856
2605.node, 2605, 0.02969
2606.node, 2606, 0.031221
2607.node, 2607, 0.029791
2608.node, 2608, 0.032843
2609.node, 2609, 0.031929
2610.node, 2610, 0.031029
2611.node, 2611, 0.030708
2612.node, 2612, 0.032047
2613.node, 2613, 0.030252
2614.node, 2614, 0.03156
2615.node, 2615, 0.030567
2616.node, 2616, 0.03262
2617.node, 2617, 0.031211
2618.node, 2618, 0.034213
2619.node, 2619, 0.031589
2620.node, 2620, 0.032673
2621.node, 2621, 0.032213
2622.node, 2622, 0.033028
2623.node, 2623, 0.032443
2624.node, 2624, 0.031659
2625.node, 2625, 0.031647
2626.node, 2626, 0.02934
2627.node, 2627, 0.030693
2628.node, 2628, 0.029674
2629.node, 2629, 0.031139
2630.node, 2630, 0.030658
2631.node, 2631, 0.032491
2632.node, 2632, 0.032552
2633.node, 2633, 0.032383
2634.node, 2634, 0.032571
2635.node, 2635, 0.032674
2636.node, 2636, 0.031926
2637.node, 2637, 0.032922
2638.node, 2638, 0.032032
2639.node, 2639, 0.03367
2640.node, 2640, 0.032074
2641.node, 2641, 0.032592
2642.node, 2642, 0.032708
2643.node, 2643, 0.032486
2644.node, 2644, 0.032818
2645.node, 2645, 0.03387
2646.node, 2646, 0.032236
2647.node, 2647, 0.033055
2648.node, 2648, 0.032733
2649.node, 2649, 0.032779
2650.node, 2650, 0.033043
2651.node, 2651, 0.033082
2652.node, 2652, 0.031544
2653.node, 2653, 0.031665
2654.node, 2654, 0.032021
2655.node, 2655, 0.032093
2656.node, 2656, 0.032483
2657.node, 2657, 0.032155
2658.node, 2658, 0.032185
2659.node, 2659, 0.031758
2660.node, 2660, 0.031884
2661.node, 2661, 0.032158
2662.node, 2662, 0.049055
2663.node, 2663, 0.037388
2664.node, 2664, 0.034111
2665.node, 2665, 0.034669
2666.node, 2666, 0.034173
2667.node, 2667, 0.033566
2668.node, 2668, 0.037939
2669.node, 2669, 0.034345
2670.node, 2670, 0.033486
2671.node, 2671, 0.032678
2672.node, 2672, 0.032452
2673.node, 2673, 0.032454
2674.node, 2674, 0.032342
2675.node, 2675, 0.033327
2676.node, 2676, 0.033622
2677.node, 2677, 0.033192
2678.node, 2678, 0.033133
2679.node, 2679, 0.03365
2680.node, 2680, 0.03188
2681.node, 2681, 0.032212
2682.node, 2682, 0.031982
2683.node, 2683, 0.031023
2684.node, 2684, 0.031929
2685.node, 2685, 0.030926
2686.node, 2686, 0.032299
2687.node, 2687, 0.031278
2688.node, 2688, 0.033167
2689.node, 2689, 0.033151
2690.node, 2690, 0.033176
2691.node, 2691, 0.033733
2692.node, 2692, 0.033798
2693.node, 2693, 0.033923
2694.node, 2694, 0.034529
2695.node, 2695, 0.034745
2696.node, 2696, 0.033982
2697.node, 2697, 0.034084
2698.node, 2698, 0.033186
2699.node, 2699, 0.033426
2700.node, 2700, 0.034456
2701.node, 2701, 0.034964
2702.node, 2702, 0.034111
2703.node, 2703, 0.034645
2704.node, 2704, 0.031812
2705.node, 2705, 0.033617
2706.node, 2706, 0.031809
2707.node, 2707, 0.032479
2708.node, 2708, 0.03382
2709.node, 2709, 0.031518
2710.node, 2710, 0.03241
2711.node, 2711, 0.032108
2712.node, 2712, 0.03249
2713.node, 2713, 0.031334
2714.node, 2714, 0.032812
2715.node, 2715, 0.033949
2716.node, 2716, 0.032901
2717.node, 2717, 0.033784
2718.node, 2718, 0.03215
2719.node, 2719, 0.032948
2720.node, 2720, 0.037584
2721.node, 2721, 0.033502
2722.node, 2722, 0.034084
2723.node, 2723, 0.033823
2724.node, 2724, 0.033641
2725.node, 2725, 0.03569
2726.node, 2726, 0.034208
2727.node, 2727, 0.035149
2728.node, 2728, 0.032762
2729.node, 2729, 0.033387
2730.node, 2730, 0.033655
2731.node, 2731, 0.032559
2732.node, 2732, 0.033065
2733.node, 2733, 0.034555
2734.node, 2734, 0.03503
2735.node, 2735, 0.035971
2736.node, 2736, 0.033454
2737.node, 2737, 0.033969
2738.node, 2738, 0.032143
2739.node, 2739, 0.033082
2740.node, 2740, 0.032719
2741.node, 2741, 0.033347
2742.node, 2742, 0.033434
2743.node, 2743, 0.033257
2744.node, 2744, 0.033312
2745.node, 2745, 0.034376
2746.node, 2746, 0.032281
2747.node, 2747, 0.034684
2748.node, 2748, 0.034707
2749.node, 2749, 0.03534
2750.node, 2750, 0.034436
2751.node, 2751, 0.035388
2752.node, 2752, 0.033948
2753.node, 2753, 0.033037
2754.node, 2754, 0.034844
2755.node, 2755, 0.033546
2756.node, 2756, 0.032837
2757.node, 2757, 0.035987
2758.node, 2758, 0.034994
2759.node, 2759, 0.034545
2760.node, 2760, 0.033599
2761.node, 2761, 0.034383
2762.node, 2762, 0.035253
2763.node, 2763, 0.03345
2764.node, 2764, 0.0336
2765.node, 2765, 0.034403
2766.node, 2766, 0.033456
2767.node, 2767, 0.034381
2768.node, 2768, 0.033853
2769.node, 2769, 0.033238
2770.node, 2770, 0.034184
2771.node, 2771, 0.036076
2772.node, 2772, 0.034293
2773.node, 2773, 0.033669
2774.node, 2774, 0.035057
2775.node, 2775, 0.034025
2776.node, 2776, 0.034
2777.node, 2777, 0.036083
2778.node, 2778, 0.034766
2779.node, 2779, 0.038686
2780.node, 2780, 0.034714
2781.node, 2781, 0.034166
2782.node, 2782, 0.036194
2783.node, 2783, 0.035601
2784.node, 2784, 0.033991
2785.node, 2785, 0.034726
2786.node, 2786, 0.035462
2787.node, 2787, 0.037425
2788.node, 2788, 0.037568
2789.node, 2789, 0.036029
2790.node, 2790, 0.036017
2791.node, 2791, 0.034748
2792.node, 2792, 0.034671
2793.node, 2793, 0.034106
2794.node, 2794, 0.035003
2795.node, 2795, 0.034582
2796.node, 2796, 0.035976
2797.node, 2797, 0.036952
2798.node, 2798, 0.035636
2799.node, 2799, 0.035629
2800.node, 2800, 0.037755
2801.node, 2801, 0.035329
2802.node, 2802, 0.035241
2803.node, 2803, 0.037255
2804.node, 2804, 0.036476
2805.node, 2805, 0.035681
2806.node, 2806, 0.037107
2807.node, 2807, 0.034657
2808.node, 2808, 0.034875
2809.node, 2809, 0.03804
2810.node, 2810, 0.035679
2811.node, 2811, 0.039061
2812.node, 2812, 0.035872
2813.node, 2813, 0.03553
2814.node, 2814, 0.035614
2815.node, 2815, 0.035527
2816.node, 2816, 0.035142
2817.node, 2817, 0.03594
2818.node, 2818, 0.035488
2819.node, 2819, 0.035289
2820.node, 2820, 0.034128
2821.node, 2821, 0.034717
2822.node, 2822, 0.034955
2823.node, 2823, 0.034875
2824.node, 2824, 0.035495
2825.node, 2825, 0.036332
2826.node, 2826, 0.035442
2827.node, 2827, 0.035044
2828.node, 2828, 0.035338
2829.node, 2829, 0.037631
2830.node, 2830, 0.037738
2831.node, 2831, 0.036539
2832.node, 2832, 0.03792
2833.node, 2833, 0.037807
2834.node, 2834, 0.036899
2835.node, 2835, 0.036823
2836.node, 2836, 0.03914
2837.node, 2837, 0.037457
2838.node, 2838, 0.036263
2839.node, 2839, 0.036484
2840.node, 2840, 0.035513
2841.node, 2841, 0.036874
2842.node, 2842, 0.037416
2843.node, 2843, 0.035094
2844.node, 2844, 0.035969
2845.node, 2845, 0.036125
2846.node, 2846, 0.036143
2847.node, 2847, 0.03506
2848.node, 2848, 0.035875
2849.node, 2849, 0.037966
2850.node, 2850, 0.038731
2851.node, 2851, 0.036566
2852.node, 2852, 0.036735
2853.node, 2853, 0.037351
2854.node, 2854, 0.038517
2855.node, 2855, 0.039132
2856.node, 2856, 0.03693
2857.node, 2857, 0.036569
2858.node, 2858, 0.03717
2859.node, 2859, 0.038854
2860.node, 2860, 0.037726
2861.node, 2861, 0.036855
2862.node, 2862, 0.035918
2863.node, 2863, 0.037356
2864.node, 2864, 0.037764
2865.node, 2865, 0.037737
2866.node, 2866, 0.03738
2867.node, 2867, 0.037372
2868.node, 2868, 0.036456
2869.node, 2869, 0.036166
2870.node, 2870, 0.039385
2871.node, 2871, 0.037457
2872.node, 2872, 0.037659
2873.node, 2873, 0.036962
2874.node, 2874, 0.03979
2875.node, 2875, 0.037774
2876.node, 2876, 0.03975
2877.node, 2877, 0.038751
2878.node, 2878, 0.036904
2879.node, 2879, 0.039429
2880.node, 2880, 0.039034
2881.node, 2881, 0.03755
2882.node, 2882, 0.038471
2883.node, 2883, 0.038291
2884.node, 2884, 0.038343
2885.node, 2885, 0.037659
2886.node, 2886, 0.038431
2887.node, 2887, 0.037
2888.node, 2888, 0.036637
2889.node, 2889, 0.0368
2890.node, 2890, 0.037402
2891.node, 2891, 0.03689
2892.node, 2892, 0.038365
2893.node, 2893, 0.037375
2894.node, 2894, 0.037096
2895.node, 2895, 0.038097
2896.node, 2896, 0.039379
2897.node, 2897, 0.04028
2898.node, 2898, 0.038623
2899.node, 2899, 0.038935
2900.node, 2900, 0.040971
2901.node, 2901, 0.038581
2902.node, 2902, 0.039486
2903.node, 2903, 0.038777
2904.node, 2904, 0.037705
2905.node, 2905, 0.03856
2906.node, 2906, 0.039736
2907.node, 2907, 0.038945
2908.node, 2908, 0.038561
2909.node, 2909, 0.038276
2910.node, 2910, 0.039622
2911.node, 2911, 0.038752
